word,hiragana,meaning,romaji,score,used,day
～ながら,～ながら,～하면서,nagara,60,false,
～と思います,～とおもいます,～라고 생각합니다,to_omoimasu,100,false
～と言います,～といいます,～라고 말합니다,to_iimasu,100,false
～ことができます,～ことができます,～할 수 있습니다,koto_ga_dekimasu,100,false,
～たことがあります,～たことがあります,～한 적이 있습니다,ta_koto_ga_arimasu,100,false,
～たり～たりする,～たり～たりする,～하거나 ～하거나 하다,tari_tari_suru,100,false,
～ほうがいい,～ほうがいい,～하는 편이 좋다,hou_ga_ii,60,false,
～ないほうがいい,～ないほうがいい,～하지 않는 편이 좋다,nai_hou_ga_ii,100,false,
～つもりです,～つもりです,～할 생각입니다,tsumori_desu,100,false,
～予定です,～よていです,～할 예정입니다,yotei_desu,100,false,
～ようになる,～ようになる,～하게 되다,you_ni_naru,60,false,
～ようにする,～ようにする,～하도록 하다,you_ni_suru,60,false,
～そうです,～そうです,～인 것 같습니다,sou_desu,100,false,
～すぎる,～すぎる,너무 ～하다,sugiru,60,false,
～やすい,～やすい,～하기 쉽다,yasui,60,false,
～にくい,～にくい,～하기 어렵다,nikui,60,false,
～てみる,～てみる,～해 보다,te_miru,60,false,
～ておく,～ておく,～해 두다,te_oku,60,false,
～てしまう,～てしまう,～해 버리다,te_shimau,60,false,
～なければならない,～なければならない,～하지 않으면 안 된다,nakereba_naranai,100,false,
～られる,～られる,～할 수 있다/수동 표현,rareru,60,false,
～れる,～れる,～할 수 있다/수동 표현,reru,100,false,
～させる,～させる,～하게 하다,saseru,60,false,
～させられる,～させられる,～하게 당하다,saserareru,60,false,
～ば,～ば,～하면,ba,60,false,
～なら,～なら,～라면,nara,60,false,
～たら,～たら,～하면/～했더니,tara,60,false,
～と,～と,～하면,to_conditional,70,false,
～ても,～ても,～해도,temo,60,false,
～なくても,～なくても,～하지 않아도,nakutemo,100,false,
～ようです,～ようです,～인 것 같습니다,you_desu,100,false,
～みたいです,～みたいです,～같습니다,mitai_desu,100,false,
～らしいです,～らしいです,～인 것 같습니다/～답습니다,rashii_desu,100,false,
～かどうか,～かどうか,～인지 아닌지,ka_douka,60,false,
～かもしれない,～かもしれない,～일지도 모른다,kamoshirenai,60,false,
～でしょう,～でしょう,～이겠지요,deshou,60,false,
～だろう,～だろう,～일 것이다,darou,60,false,
～はずです,～はずです,～일 것입니다,hazu_desu,100,false,
～はずがない,～はずがない,～일 리가 없다,hazu_ga_nai,60,false,
～かた,～かた,～하는 방법,kata,60,false,
～中,～ちゅう,～중,chuu,60,false,
～中に,～じゅうに,～안에/～중에,juu_ni,100,false,
～ところです,～ところです,～하는 중입니다/～한 참입니다,tokoro_desu,100,false,
～たばかり,～たばかり,～한 지 얼마 안 됐다,ta_bakari,60,false,
～始める,～はじめる,～하기 시작하다,hajimeru,60,false,
～終わる,～おわる,～하기 끝나다,owaru,60,false,
～続ける,～つづける,～계속 ～하다,tsuzukeru,60,false,
～出す,～だす,갑자기 ～하기 시작하다,dasu,60,false,
～ながら,～ながら,～하면서,nagara_2,60,false,
～し,～し,"～하고, 게다가",shi,60,false,
～ので,～ので,～이기 때문에,node,60,false,
～のに,～のに,～인데도/～하기 위해,noni,60,false,
～ために,～ために,～하기 위해서,tame_ni,60,false,
～ように,～ように,～하도록,you_ni,60,false,
～ための,～ための,～을 위한,tame_no,100,false,
～ような,～ような,～와 같은,you_na,100,false,
～ように言う,～ようにいう,～하도록 말하다,you_ni_iu,100,false,
～ように頼む,～ようにたのむ,～하도록 부탁하다,you_ni_tanomu,100,false,
～ようにしてください,～ようにしてください,～하도록 해 주세요,you_ni_shite_kudasai,100,false,
～ことにする,～ことにする,～하기로 하다,koto_ni_suru,60,false,
～ことになる,～ことになる,～하게 되다,koto_ni_naru,60,false,
～ことがある,～ことがある,～하는 경우가 있다,koto_ga_aru,60,false,
～ことはない,～ことはない,～할 필요는 없다,koto_wa_nai,60,false,
～もの,～もの,～인걸/～때문에,mono,60,false,
～ものです,～ものです,～하는 법입니다,mono_desu,100,false,
～ものだから,～ものだから,～하는 바람에,mono_dakara,60,false,
～んです,～んです,～인 것입니다,n_desu,100,false,
～のです,～のです,～인 것입니다,no_desu,100,false,
～んですが,～んですが,～인데요,n_desu_ga,100,false,
～んですけど,～んですけど,～인데요,n_desu_kedo,100,false,
～ていただけませんか,～ていただけませんか,～해 주실 수 없습니까?,te_itadakemasen_ka,60,false,
～てくれませんか,～てくれませんか,～해 주지 않겠습니까?,te_kuremasen_ka,100,false,
～てあげる,～てあげる,～해 주다,te_ageru,60,false,
～てくれる,～てくれる,～해 주다,te_kureru,60,false,
～てもらう,～てもらう,～해 받다,te_morau,60,false,
～ていただく,～ていただく,～해 받다,te_itadaku,100,false,
～なくてはいけない,～なくてはいけない,～하지 않으면 안 된다,nakute_wa_ikenai,100,false,
～なくちゃいけない,～なくちゃいけない,～하지 않으면 안 된다,nakucha_ikenai,100,false,
～なきゃいけない,～なきゃいけない,～하지 않으면 안 된다,nakya_ikenai,100,false,
～なくてもいい,～なくてもいい,～하지 않아도 된다,nakutemo_ii,60,false,
～てもかまわない,～てもかまわない,～해도 상관없다,temo_kamawanai,60,false,
～てはいけない,～てはいけない,～해서는 안 된다,tewa_ikenai,60,false,
～なくて,～なくて,～하지 않아서,nakute,100,false,
～ないで,～ないで,～하지 않고,naide,60,false,
～ずに,～ずに,～하지 않고,zu_ni,60,false,
～やすい,～やすい,～하기 쉽다,yasui_2,60,false,
～にくい,～にくい,～하기 어렵다,nikui_2,60,false,
～すぎる,～すぎる,너무 ～하다,sugiru_2,60,false,
～そうに,～そうに,～인 듯하게,sou_ni,100,false,
～そうな,～そうな,～인 듯한,sou_na,100,false,
～がる,～がる,～해하다,garu,60,false,
～たがる,～たがる,～하고 싶어 하다,tagaru,60,false,
